(BBG)",,,"Date
(HC)",,,,"Bloomberg
Ticker",Ticker,,FY2024,FY2025,FY2026,FY2024,FY2025,FY2026,FY2025,FY2026,FY2024,FY2025,FY2026,FY2025,,2024Y,2025Y,2026Y,FY2024,FY2025,FY2026,FY2024,FY2025,FY2026,FY2024,FY2025,FY2026,2024Y,2025Y,2026Y,2024Y,2025Y,2026Y,Gold,Silver,Copper,Zinc,Lead,Gold,Silver,Copper,Zinc,Lead,Gold,Silver,Copper,Zinc,Lead,Reserves,M&I,"M,I&I",Reserves,M&I,"M,I&I",2021Y,2022Y,2023Y,2024Y,2024Y,2025Y,2026Y,,,,,
SNL_EARNINGS_RELEASE_DATE,EXPECTED_REPORT_DT,EXPECTED_REPORT_TYP,SALES_RESULT_DATE,,,,,,,,,SP_PNAVPS_FWD,SP_PCFPS_FWD,,,SP_FCF_EST,SP_FCF_FWD,SP_FCF_FWD,,,SP_TEV_EBITDA_FWD,,,IQ_NET_DEBT,SP_DEBT_TO_EQUITY,SNL_ATTRIBUTABLE_PRODUCTION_PROJECTION_HIGH_OZ,,,,,,,,,,,,,,,,,,SNL_ATTRIBUTABLE_RESV_OZ,,,SNL_ATTRIBUTABLE_RESV_TONNES,,SNL_ATTRIBUTABLE_M_AND_I_RESRC_OZ,,,SNL_ATTRIBUTABLE_M_AND_I_RESRC_TONNES,,SNL_ATTRIBUTABLE_TOTAL_RESRC_OZ,,,SNL_ATTRIBUTABLE_TOTAL_RESRC_TONNES,,,,,,,,SNL_ALL_IN_SUSTAINING_COST_OZ,,,,SNL_PROJ_ALL_IN_SUSTAINING_COST_HIGH_OZ,,,,-,,,
,,,,,,,,,,,,,,,,,,,,,,,,FQ0,FH0,SNL_ATTRIBUTABLE_PRODUCTION_PROJECTION_LOW_OZ,,,SP_GOLD_PRODUCTION_EST,,,SP_SILVER_PRODUCTION_EST,,,SP_COPPER_PRODUCTION_EST,,,,,,,,,MRQ,,,,,,,,,,,,,,,,,,,,,,,,,SNL_PROJ_ALL_IN_SUSTAINING_COST_LOW_OZ,,,,,,,
2026-01-20 00:00:00,,,,07/05/2025,Confirmed,,24072.042807726437,24536.32276770053,Pan American Silver,PAAS US EQUITY,TSX:PAAS,1.2753344815481154,10.3813613215406,15.9125122990854,11.3490340532713,0.01975099017844461,0.04402452683015602,0.0654213761042089,25.0480082965371,14.9218112490675,9.1779786696667,13.865220092929,9.5648129515494,NM,,928,767.5,725,899.4,750.85714,731.95,20831,22039.57143,26045.66667,4.95,2.85,4.47,1123.385,980.2778543,1006.5616666999999,21428.132659530293,24556.346654302295,23915.119762752674,6766.4,510949.24,35.1,1185.98,640.48,10995.28,1155689.8,84.4,7937.7,5145.32,21196.46,1646249.8,111.6,10697.2,6539.4,13642.707733333333,48173.08706666666,67147.82573333333,1764.4622517941236,499.69898699689253,358.4932578952688,1214,1649,1371,1530,1525,1575,1775,,N,,YES,
2026-01-29 00:00:00,,,,28/08/2025,Estimated,29/04/2025,4817.828316963361,5399.245980973358,Perseus,PRU AU EQUITY,ASX:PRU,0.79793271,5.7174887892,6.1386138613,10.3284671532,0.04593024367332742,0.07282376877805517,0.02273416872239245,8.4020327498,12.198275862,3.5603316276364,3.9933577184583,5.6033257527223,NM,,,,,506.25,490.68,413.75,0,0,0,0,0,0,506.25,490.68,413.75,9516.697910051083,9818.676768899,11644.298047041357,6152.504,0,0,0,0,3305.976,3050.6,0,0,0,5727.696,3705.8,0,0,0,6152.504,9488.986,11917.258,783.0678886130528,507.7284671895776,404.2732243409819,,,959,1053,1050,1265,1680,,N,,YES,
2026-01-07 00:00:00,,,,22/08/2025,Estimated,,3981.107972642013,4517.393667194937,Regis,RRL AU EQUITY,ASX:RRL,1.12909699,2.8786046432,4.13288677,5.4439671297,0.03432717333457048,0.07703379287201385,0.12789040067829663,12.0787435925,8.4383967046,3.7221405808639,3.9913656666304,3.9298933618662,NM,,,365,365,417.8285,372.83333,370.872,0,0,0,0,0,0,417.8285,372.83333,370.872,9528.091005381424,10677.983035052186,10734.452783283756,3550.571,0,0,0,0,2276.571,0,0,0,0,3929.429,0,0,0,0,3550.571,5827.142,7480,1121.2585166278925,683.200782243167,532.2336861820872,1025.089068613638,1129.0882964821874,1214.9799658941015,1498.8944884684588,1412.9998349298025,1677.7773626498586,1854.2498866731414,,N,,YES,
2025-11-06 00:00:00,,,,28/08/2025,Confirmed,09/05/2025,12905.805637708223,11295.21850905221,Sibanye Gold,SSW SJ EQUITY,JSE:SSW,1.15209365,3.4846899971,6.4567181865,3.4959665497,-0.04870428576281802,0.030757003497487816,0.17160735452100684,15.138176982,4.7952804305,5.1325320527073,5.6959127538937,3.2889490281296,0.6047663041143266,0.966,,,,636,604.33333,609.33333,0,0,0,0,0,0,636,604.33333,609.33333,20292.14722910098,21355.44243060071,21180.206304664513,7340,0,13.6,552.475,0,37656,19218,2758.474,597.38,264.898,44522,29068,3914.831,613.256,302.092,7935.541666666667,55310.52786666666,65979.97663333334,1626.3295159698052,233.33361903215555,195.60185220175055,1689,2410,1904,2126,,,,,N,,YES,
2026-02-17 00:00:00,,,,06/05/2025,Confirmed,,6027.893639607635,5420.190281833363,SSR Mining,SSRM US EQUITY,TSX:SSRM,0.681560014334401,36.1673104604113,11.7795094974137,4.9233084000322,-0.02086273619931864,0.0443994246487228,0.11119305202623676,16.3288453262409,6.2076846146533,10.0648612844508,11.1655434823971,4.1956010050743,NM,0.0869582551235973,,,,256.08333,325.98333,432.6,10174.5,9404.6,7030,0,0,0,357.82833,420.02933,502.90000000000003,16845.76970081613,14351.125526418917,11986.266931015381,11139.4,25640,40.478,7.621,50.212,9950.2,59154,11.848,244.57,67.42,13720.6,89743,16.62,455.652,118.157,11568.423466666665,22441.693466666668,26781.38393333333,521.064400605359,268.60244074543886,225.07775007493336,955,1339,1461,1878,1600,2120,2400,,N,,NO,
2026-01-08 00:00:00,,,,07/05/2025,Confirmed,,4125.126023379903,4111.388152950682,Torex,TXG CN EQUITY,TSX:TXG,0.63798572,4.6334968844,7.4080796125,4.6701112877,-0.024988582345413665,0.05411527282094346,0.16440709643299237,11.5389209635,6.0289677791,3.7890865544988,5.6688568491246,3.0428368267592,0.018872750812837367,,460,325,342.5,457.4875,361.5,399.5,0,0,2014,0.45,0,24.3675,458.9125,361.5,496.80375,8988.916238672738,11411.136994135279,8303.331090757472,3226,26852,297.102,0,0,3218,65709,140.613,0,0,4977,101592,298.931,0,0,4435.343,8755.7075,11374.877833333332,930.0579511843623,471.13565904067747,362.6523364753415,928,1008,1200,1156,1130,1500,1800,,N,High,YES,
,,,,,,,,,,,Average,1.1706072762190338,8.355757524141769,11.56319200831953,7.592752333981395,0.0040602141344840735,0.03941210031508901,,20.192830877648657,10.641246323193894,6.674891756035977,9.887579647595292,5.972357723621622,,,553.28125,542.2205882352941,579.375,,,,,,,,,,638.3215670289856,652.3237678681159,671.3019744333333,20325.60905087427,19722.644119881308,19977.27775606181,,,,,,,,,,,,,,,,,,,1373.7436116716958,686.0580019331146,495.8065556193756,1120.8732835460453,1338.433147641303,1352.8096660535205,1440.6722870457888,1342.1060425332703,1515.7318373996477,1703.449429518736,,-,,,
,,,,,,,,,Junior Producers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,
2026-01-21 00:00:00,,,,07/05/2025,Confirmed,,4321.247364844665,3922.5876901784422,Aris Mining,ARIS CT EQUITY,TSX:ARIS,0.4461776076177103,4.5064821112884,10.0081069861922,6.3808961416327,-0.023346833068716925,0.03084698407201079,0.11064124865498084,15.8164268138137,8.6184953971214,8.1834515784213,11.2951639919635,5.2231032010102,0.26128210154871595,,212.5,252.5,325,211,262.16,344.9,0,57.6,75.8,0,0,0,211,262.73600000000005,345.65799999999996,20479.845331017368,16447.107989939195,12501.511218732578,9250,27038,40.46,0,0,13905,28821,159.436,0,0,24773,53000,202.038,0,0,9648.503333333332,24346.593999999997,35591.29033333333,447.86711633458856,177.4887840510531,121.41305708148387,1133,1128,1289,,,,,,N,,YES,
2026-01-12 00:00:00,,,,05/05/2025,Confirmed,,,,Aura Minerals,ORA CN EQUITY,TSX:ORA,1.1302489900000001,5.003144654,14.8349005218,6.991151522,,,,47.6741767764,8.637635069,5.0326103359435,10.7752509322275,6.0912909484924,0.1966780516398244,,,,,267,278,335,0,0,0,0,0,0,267,278,335,,,,4867.102,11865.462,119.795,0,0,3956.991,8216.24,98.249,0,0,7297.468,11170.36,144.469,0,0,5365.107453333333,9715.382686666668,13231.76422,,,,1005,1118,1325,1324,1374.5,1433,,,N,,NO,
2026-01-20 00:00:00,,,,02/09/2025,Estimated,,1986.0372387236166,1851.2485762034767,Bellevue Gold,BGL AU EQUITY,ASX:BGL,0.9131572,9.8550950451,5.5521091811,6.5599288414,-0.02975153551674708,0.01732808081735936,0.08919437104814511,34.5960572091,16.1658598958,13.2130146396049,7.0570301903991,7.1163365298501,0.9158050864578923,,80,131.5,140,97.66667,126.68333,139.8,0,0,0,0,0,0,97.66667,126.68333,139.8,20334.85157959841,15677.178984193237,14206.274955104553,1290,0,0,0,0,710,0,0,0,0,1810,0,0,0,0,1290,2000,3100,1539.56375094854,993.0186193618083,640.6571737818118,,,,,,1603.2814565862548,1821.1382815539782,,Y,,NO,
2026-01-07 00:00:00,,,,05/09/2025,Estimated,,4156.063913432581,4385.116076876124,Capricorn Metals,CMM AU EQUITY,ASX:CMM,0.78346593,16.1768821718,19.6746967749,16.0533931841,0.01309838793766449,0.024025964887026467,0.023370058180264955,24.4773074961,18.2560685643,11.6203663155252,13.9433253023659,11.8280775505191,NM,,113.5,115,120,112.9,117.02,122.75,0,0,0,0,0,0,112.9,117.02,122.75,36811.90357336209,35515.842705798845,33857.95448824913,4031,0,0,0,0,1409,0,0,0,0,2818,0,0,0,0,4031,5440,6849,1031.025530496795,763.9823370280479,606.8132447704163,,806.9062890026943,813.1278663712325,931.7275013620647,931.071816983907,919.8624922636291,1046.3267217655584,,N,,NO,
2026-01-15 00:00:00,,,,28/08/2025,Estimated,,1326.0245895046157,1471.774518947226,Catalyst Metals,CYL AU EQUITY,ASX:CYL,0.5955277999999999,4.8857295019,9.0201940861,6.8188606784,0.031096318767730488,0.027178798171020657,0.059551526148937134,13.4912363808,8.9124372559,4.3050222365064,8.5444506873129,4.9150107126015,NM,,,105,152.5,102.7,109.66667,104.56,0,0,0,0,0,0,102.7,109.66667,104.56,12911.63183548798,12091.40926322114,12681.94901974575,1123,0,0,0,0,3098.013,0,0,0,0,3813.815,0,0,0,0,1123,4221.013,4936.8150000000005,1180.7877021412428,314.1484258647428,268.5992060680045,,1601.4767804217142,1733.9547878909725,1675.273586192875,,1570.891932210775,1456.9106252431825,,N,,YES,
,,,,,,,5465.997429367243,5813.828751897231,Discovery Silver,,TSX:DSV,0.7746979399999999,NM,19.5730247406,8.980227023,,0.024572461597214244,0.05324301700458887,36.8561445692,13.7491240364,NM,17.8239407893913,6.7927554479155,NM,,,,,0,181.25,264.51667,0,122.9,173.4,0,0,0,0,182.479,266.25066999999996,,29954.117621026213,20529.516148700186,3140,302000,0,2349.607,1342.632,4363,191000,0,1777.627,840.506,7884,256000,0,2294.722,1115.383,9494.2038,18161.201866666666,23050.873333333333,575.7194120234963,300.9711289757543,237.12756346905917,,,,,,,,,,,,
2026-02-09 00:00:00,,,,21/08/2025,Estimated,,2854.77498,2958.69352059,DRD Gold,DRD SJ EQUITY,JSE:DRD,1.15505098,9.9770114942,7.2299168975,8.6656151419,,0.0034072471277760883,0.014969445024224079,10.2393095331,10.7725490196,,8.2083061730386,8.6250105139763,NM,0.001,170,160,145,166.164,162.74825,135.0915,0,0,0,0,0,0,166.164,162.74825,135.0915,17180.466165956528,17541.04870559284,21132.158425955746,6504,0,0,0,0,13712.606,0,0,0,0,87507.207,0,0,0,0,6504,20216.606,94011.207,438.92604243542434,141.20940874051757,30.36632621895813,1270.8128994414155,1477.0779922590255,1450.4113876820747,1574.5558696590367,,,,,N,,NO,
2026-01-09 00:00:00,,,,29/08/2025,Estimated,,2884.796990035927,3011.6389468298976,Emerald Resources,EMR AU EQUITY,ASX:EMR,0.81852792,18.2745098039,12.8275862068,10.6611570247,0.03297538571823084,0.03263108813594254,0.07945429081614687,21.8823529411,15.1764705882,15.1366640492404,10.2406684644228,9.4711688232428,NM,,110,105,112.5,114,98,102.5,0,0,0,0,0,0,114,98,102.5,25305.236754701116,29436.70397995844,28144.36087839929,650,0,0,0,0,1880,0,0,0,0,2908.6,0,0,0,0,650,2530,3558.6,4438.1492154398875,1140.2359644410778,810.6550300781001,,754,799,818,815,950,950,,N,,YES,
2026-01-15 00:00:00,,,,07/05/2025,Confirmed,,2920.692745456346,3205.8839788115324,Fortuna Mining,FVI CN EQUITY,TSX:FVI,0.7392231193412026,2.9212292192097,6.775231223904,4.6112592081706,0.06130134505767569,0.07891739116953034,0.14473387155202402,14.0574525394873,6.0098099265728,2.8872249733561,4.7697841278439,2.9722110601734,NM,,364,277.5,262,362.14,272.25,273,3865.4,956.25,906,0,0,0,400.794,281.8125,282.06,7287.266639361732,10363.957402373373,10354.863310842891,2606.7,6488,0,101,67,1567.6,2783.7,0,24,13,3419.3,15714,0,142,94,2821.713333333333,4450.683666666666,6609.086666666666,1035.0777702872058,656.2346291494123,441.9207816092107,,,1480,1640,1562.5,1717.5,1902.5,,N,,YES,
2026-01-13 00:00:00,,,,14/05/2025,Estimated,,8154.958337061654,8129.436177507336,G Mining ,GMIN CN EQUITY,TSX:GMIN,0.9458487999999999,32.8160238522,25.8317856195,17.042431032,-0.007875574250960896,0.007920556118052723,-0.023103589698601042,29.2267050912,19.5376464922,34.8099722693553,19.6964276862095,13.8377164443527,0.061821118087565186,,35,187.5,175,62.22857,174,174.9,0,0,0,0,0,0,62.22857,174,174.9,131048.46113387555,46867.57664977962,46626.405586401685,6673,0,0,0,0,2744.657,0,0,0,0,3931,0,0,0,0,6673,9417.657,10604,1222.0827719259185,865.922207302905,769.045486331729,,,,972,,1090,1337,,N,,YES,
2026-01-29 00:00:00,,,,29/08/2025,Estimated,,5554.761018496051,5724.559576878576,Genesis Minerals,GMD AU EQUITY,ASX:GMD,0.90318471,16.8357933579,11.3169259586,8.913529959,-0.005520771790872494,0.029146967687102062,0.05654566911179616,22.0901889092,14.3301802894,18.1587583350725,10.7271287599321,7.8762434774424,NM,,135,200,275,135.8,204.85,284.3,0,0,0,0,0,0,135.8,204.85,284.3,40903.98393590612,27116.236360732495,19538.378538501765,1922,0,0,0,0,5069.6,0,0,0,0,9351.4,0,0,0,0,1922,6991.6,11273.4,2890.0941823600683,794.4906771691817,492.7316531388979,,,1573.7524433575675,1544.7923949394965,1540.8582886705503,1489.918121272075,1721.8034661964884,,N,,YES,
2026-01-06 00:00:00,,,,29/08/2025,Estimated,,,,Greatland Gold,,AIM:GGP,1.17044623,,6.8567439193,8.122961327,,,,10.4386114748,11.3645443971,,6.3477364996779,6.9280547173185,NM,,,203,285,0,201.825,308.86,0,0,0,0,7.95,12.5,0,227,348.4433333333333,,,,4012,0,151,0,0,1629,0,76.1,0,0,6229,0,236.1,0,0,4490.166666666667,6360.150000000001,11466.816666666666,,,,,,,,,1408.9443103333754,1721.8034661964884,,,,,
2025-07-08 00:00:00,,,,26/08/2025,Estimated,28/04/2025,2396.6069416397654,2473.935825821745,Gold Road Resources,GOR AU EQUITY,ASX:GOR,1.05582524,10.8239361264,,,0.029210556438433132,,,,,9.6087252001668,7.3261014831616,5.5403944141749,,0.078,148.75,170,,287.75,316.06667,348.46667,0,0,0,0,0,0,287.75,316.06667,348.46667,8328.781725941843,7582.59939790477,6877.57868389469,190,0,0,0,0,0,0,0,0,0,287.6,0,0,0,0,190,190,477.6,12613.72074547245,12613.72074547245,5018.021234589124,1170.5492356689583,1005.316184259933,1104.2426749136537,1458.5161453964527,1401.7850786827053,1612.462997634173,,,Y,High,YES,
2026-01-21 00:00:00,,,,28/08/2025,Estimated,,5277.843251119156,4986.521013858147,Hochschild,HOC LN EQUITY,LSE:HOC,1.0333051948051948,4.388286458034,,,0.010239603895801917,0.042006575209021825,0.06492168168955988,,,3.8465757080397,9.2617054721317,5.3781197991425,0.37555067370291734,,,,,279.5,254.06667,276.4,9333.33333,7797,7127.5,0,0,0,372.8333333,332.03666999999996,347.67499999999995,14156.039119153394,15895.362554741789,15180.393330320432,2254.8,21997,0,0,0,11073.1,66351,0,0,0,14852.6,290114,0,0,0,2474.77,14211.380000000001,20228.510000000002,2132.6601062398345,371.3814739398394,260.91112252554217,1153,1364,1358,1539,1530,2030,1150,,N,,YES,
2026-01-12 00:00:00,,,,12/05/2025,Confirmed,,4929.266282684511,5057.105254940899,K92,KNT CN EQUITY,TSX:KNT,0.8423148899999999,11.1475409836,15.8024414828,10.2547330934,0.000707624399769892,0.02036422297792989,0.0610313330417828,18.0332163922,12.171347733,8.3996274841851,11.4606632873948,7.7152957085723,NM,,,,,118.9,167.36364,192.3,139,182,282.5,2.9253,2.65286,5.80151,129.55345,177.58436333333333,213.49644833333332,38048.128264314924,27757.321591609227,23088.282363313214,1320,3730,60.99,0,0,2323.8,5530.7,97.308,0,0,9763.8,73640.7,1747.21,0,0,1550.435,4237.683999999999,17583.473666666665,3179.2795458593946,1163.1981720875156,280.3351815534047,856,864,1162,1066,1490,1510,1300,,N,,,
2025-07-09 00:00:00,,,,08/05/2025,Estimated,,288.2736628034429,372.46790983495083,Mandalay Resources,MND CN EQUITY,TSX:MND,,2.9563766847807,4.131717627694,3.6343812465928,0.16730300343890891,,,6.541886243867,6.541886243867,1.8749884858766,2.3602023456654,2.3035574893694,,,87.5,80.75,,86,0,0,0,0,0,0,0,0,86,0,0,3352.0193349237547,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1212,1207,1497,1548,1515,1885,,,N,,NO,
2026-01-07 00:00:00,,,,08/05/2025,Estimated,,1500.475456814017,1595.716858696536,Mineros,,BVC:MINEROS,,,,,0.03861819701340729,0.08599474491786839,,6.1160458452,,,3.9073918885816,3.1622358516894,NM,,210.5,212,223,208,217.05,222.3,0,334.7,344.8,0,0,0,208,220.39700000000002,225.74800000000002,7213.824311605851,6808.057536236958,6646.683278762234,2123,1922,0,171.911,0,3614.675,0,0,110.994,0,5469.3,0,0,259.591,0,2314.131,6039.8,8043.022000000001,648.3969389866076,248.4313150789789,186.55617960687124,1492,1365,1441,1551,1525,1930,2420,,,,,
2025-10-15 00:00:00,,,,13/05/2025,Estimated,,1114.5898688098005,1082.1620385069102,Orezone Gold,ORE CN EQUITY,TSX:ORE,0.43554619,3,7.2870449269,2.1281525404,0.06152156620856124,-0.02426819550087773,0.20779693074838348,12.00968523,3.0151975683,2.8856294191037,5.8670438520172,1.7496078234836,0.14566634185219868,0.294,,,,118.75,126.75,215.25,0,0,0,0,0,0,118.75,126.75,215.25,9386.019947872004,8793.608432424462,5178.117857420676,2162.7,0,0,0,0,1992.6,0,0,0,0,2540.7,0,0,0,0,2162.7,4155.299999999999,4703.4,515.3696161325197,268.233308981253,236.97535162006218,,1075,1127,1447,1437.5,1450,,,N,,NO,
2026-01-29 00:00:00,,,,26/09/2025,Estimated,,1646.5868831545133,1677.88600735967,Ora Banda Mining,OBM AU EQUITY,ASX:OBM,0.83445946,33.5,6.8574247656,5.5703396328,-0.009281026191850717,0.043780948742271564,0.07687821431070165,12.6593806921,9.1671615201,48.7645505384615,7.2369889604276,5.1930426026837,NM,,,105,147.5,68.7,93.7,139.06667,0,0,0,0,0,0,68.7,93.7,139.06667,23967.78578099728,17572.965668671433,11840.26972929253,335.2,0,0,0,0,999.2,0,0,0,0,1807.1,0,0,0,0,335.2,1334.4,2142.2999999999997,4912.2520380504575,1233.952999965912,768.6070499717656,,1900.4384630378204,2063.1100251885987,1814.2786743623033,1557.2503981244922,1327.9704993946757,2185.3659378647735,,N,,NO,
#INVALID COMPANY ID,,,,10/09/2025,Confirmed,,#INVALID COMPANY ID,#INVALID COMPANY ID,Pan African Resources,PAF LN EQUITY,AIM:PAF,,#INVALID COMPANY ID,#INVALID COMPANY ID,#INVALID COMPANY ID,,,,#INVALID COMPANY ID,#INVALID COMPANY ID,#INVALID COMPANY ID,#INVALID COMPANY ID,#INVALID COMPANY ID,,#INVALID COMPANY ID,,,,#INVALID COMPANY ID,#INVALID COMPANY ID,#INVALID COMPANY ID,#INVALID COMPANY ID,#INVALID COMPANY ID,#INVALID COMPANY ID,#INVALID COMPANY ID,#INVALID COMPANY ID,#INVALID COMPANY ID,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,#INVALID COMPANY ID,#INVALID COMPANY ID,#INVALID COMPANY ID,#INVALID COMPANY ID,,,,,N,,YES,
2026-01-08 00:00:00,,,,22/08/2025,Estimated,,5627.288158030008,6135.672382096034,Ramelius,RMS AU EQUITY,ASX:RMS,0.84583646,5.753771611,4.6020139824,15.7285345609,0.034837764138635915,0.06610486899129203,0.01689127410475855,7.3599179381,21.6037555087,4.6393532299546,6.5153980224214,11.1495751825115,NM,,272.5,295,195,292.16667,297.34,196.88,0,0,0,0,0,0,292.16667,297.34,196.88,19260.54110836807,18925.432696677235,28582.325061103253,2677.5,0,0,0,0,4614.694,449.798,42.189,0,0,6778.968,573.385,51.55,0,0,2677.5,7430.290480000001,9625.443516666666,2101.69492363399,757.3443021072856,584.6263757390748,983.9958479330619,1105.1423364668196,1275.560684415137,1037.948370623609,1180.2318806838257,1036.4647800153566,1192.0177842898765,,N,,YES,
2026-01-22 00:00:00,,,,29/08/2025,Estimated,,2059.6555119868567,2152.8273246396984,Resolute Mining,RSG AU EQUITY,ASX:RSG,0.65442021,1.6835804143,7.896486756,4.2979942693,0.09548167886282188,0.05359289203393405,0.08960260878976951,15.3225806451,5.3221288515,1.2761925416381,5.3140923681699,2.8845676435918,NM,,,,,339,277,261.5,0,0,0,0,0,0,339,277,261.5,6075.6799763624085,7435.579465656523,7876.311709318764,6003,0,0,0,0,5407.3,0,0,0,0,10315.8,0,0,0,0,6003,11410.3,16318.8,343.1043664812355,180.50844517557442,126.21366227828375,1370,1498,1470,1476,1350,1800,2100,,N,,YES,
2026-01-21 00:00:00,,,,13/05/2025,Confirmed,,2425.712971517906,2634.1944029035526,Wesdome,WDO CN EQUITY,TSX:WDO,0.98036728,10.5067373711,8.354408302,5.3358583045,0.03224307535581544,0.07073350522014402,0.13786158582074776,10.7700955593,6.373918829,7.6927138505182,5.614196019354,3.731302323558,NM,,171,185,192.5,170.5,187.1875,194,0,0,0,0,0,0,170.5,187.1875,194,14227.05555142467,12958.733737658264,12503.675110917042,1188,0,0,0,0,522,0,0,0,0,2303.25,0,0,0,0,1188,1710,3491.25,2041.845935621133,1418.5455973788924,694.7978436141514,1123.339754229219,1553.0000339133824,1653.3499765691324,1459.4686877361992,1487.577514388447,1503.31057677696,1612.5,,N,,YES,
2026-01-07 00:00:00,,,,26/08/2025,Estimated,,3022.833506875099,2906.6891759306236,West African Resources,WAF AU EQUITY,ASX:WAF,0.5006954100000001,6.8355603614,5.3993250843,2.7850843261,-0.04864716356840684,0.0744951403728454,0.30337730186896145,8.2004555808,3.3037525122,5.1887492429227,4.7677071676616,2.0498612744402,0.17186570967888587,,,,,208.33333,293.4,470.56667,0,0,0,0,0,0,208.33333,293.4,470.56667,14509.601065154091,10302.772688735853,6423.815581488377,5877,0,0,0,0,1179,0,0,0,0,5706,0,0,0,0,5877,7056,11583,514.3497544453121,428.4061092510061,260.9715537317706,796.3942168222694,1084.518703268663,1134.8053482265466,1239.5078413387312,,,,,N,,YES,
2026-01-21 00:00:00,,,,27/08/2025,Estimated,30/04/2025,4688.758892293798,4754.485497164775,Westgold,WGX AU EQUITY,ASX:WGX,1.00016762086514,4.6202250570809,8.4890831525765,6.1134287702856,0.00813660664952544,0.01705828508354179,0.11351789037198864,20.5250643351095,9.7804167319763,8.8859087520225,6.4235308173328,4.8016714794446,NM,,225,340,365,227.1,329.1,381.66667,0,0,0,0,0,0,227.1,329.1,381.66667,20646.230261091143,14247.216324198718,12284.957689110759,3766,0,0,0,0,6380.5,0,0,0,0,15744.28,0,0,0,0,3766,10146.5,19510.28,1245.023603901699,462.106035804839,240.32248088155572,1054.2278978235006,1227.7746771515815,1345.565070261667,1428.0805756274292,1442.5056319468981,1619.4762187739948,1821.1382815539782,,N,,YES,
2026-01-08 00:00:00,,,,26/08/2025,Estimated,,1486.5267877149465,1622.2958012176784,Alkane Resources,ALK AU EQUITY,ASX:ALK,0.9470124,3.75,6.7518248175,5.3503184713,-0.023684401162352833,-0.0006738268365435835,,14.4463532719,9.0249798549,3.3094295029567,12.6254548907733,4.230333427348,NM,0.027,56.5,75,155,57.775,70.7,158.11175,0,0,0,0,0,0,57.775,70.7,158.11175,25729.585248203315,21025.838581540967,9401.74773674282,1331.703,0,0,0,0,7063.894,12888.443,1196.05,38.5,3.1,11045.691,13992.1,1640.25,55.5,4.15,1331.703,12352.74643,17769.983333333337,1116.2599976983956,120.33977999457296,83.65380877575085,986.2372963338206,1059.4273218920266,1077.6636705797544,1401.1975161229643,1475.2898508547823,1619.4762187739948,1821.1382815539782,,N,,NO,
2026-01-15 00:00:00,,,,16/05/2025,Estimated,,477.88164282506693,460.8192060161692,Anglo Asian Mining,AAZ LN EQUITY,AIM:AAZ,0.9818481800000001,,,,-0.006553204516781296,0.04897847990506738,,12.1181262729,5.6323362362,52.2003335449064,6.3196465603726,3.3615013150121,0.23436341501357177,,,,,0,28.5,40.7,0,0,0,0,10.4,22.7,0,61.43333333333333,112.58333333333334,,7778.865591292462,4244.692608364769,418.8,2284.205,22.852,0,0,141.871,3657.762,520.207,159.969,0,1586.523,6444.712,3071.173,196.054,0,514.0067166666666,2499.7465033333333,12086.412003333333,929.718673569344,191.17204172016113,39.53875167363739,843,1064,1510,,,,,,N,,NO,
2026-02-12 00:00:00,,,,14/05/2025,Confirmed,,654.5105995057884,727.6883392957005,Galiano Gold,GAU CN EQUITY,TSX:GAU,0.59000715988708,4.5473377654889,5.6349397021252,2.6933259522869,0.017638045447344212,0.027145316110353552,,14.2154160667717,6.7224877971097,3.6667921775486,5.3107479954234,2.3054265565762,NM,0.167,,,,116.2734,122.5,165.74225,0,0,0,0,0,0,116.2734,122.5,165.74225,5629.06562898985,5342.943669435007,3948.966539948555,1768.5,0,0,0,0,3099.6,0,0,0,0,4254.3,0,0,0,0,1768.5,4868.1,6022.8,370.0936383973924,134.44888139228618,108.67214576372923,1431,1346,1522,2063,2025,2250,2150,,N,,NO,
2026-01-14 00:00:00,,,,15/05/2025,Confirmed,,446.7700097178025,501.3379591749178,Jaguar Mining,JAG CN EQUITY,TSX:JAG,0.596624204660143,4.5419240405541,9.0461997522196,4.4210750668451,0.05405535229089796,,-0.02772580800160449,,8.1667081096143,,15.4728147187933,3.6471021196227,,,,,55,69.417,42.014,68.433,0,0,0,0,0,0,69.417,42.014,68.433,6436.031659648249,10633.836571566679,6528.575536916435,769.4,0,0,0,0,928.6,0,0,0,0,2635.6,0,0,0,0,769.4,1698,3405,580.67326451495,263.11543564063754,131.20998816969237,1215,1483,1618,1651,,,,,N,,NO,
